Date,TCS,INFY,WIPRO,TECHM,HCLTECH,MPHASIS,HDFCBANK,ICICIBANK,KOTAKBANK,AXISBANK,SBIN,INDUSINDBK,BANDHANBNK,BAJFINANCE,BAJAJFINSV,HDFCAMC,SBILIFE,ICICIPRU,RELIANCE,ONGC,BPCL,POWERGRID,NTPC,HINDUNILVR,ITC,NESTLEIND,BRITANNIA,DABUR,MARUTI,TATAMOTORS,BAJAJ-AUTO,HEROMOTOCO,EICHERMOT,SUNPHARMA,DRREDDY,CIPLA,DIVISLAB,TITAN,ASIANPAINT,PIDILITIND,HAVELLS,BHARTIARTL,LT,ADANIPORTS,SIEMENS,ABB,ULTRACEMCO,AMBUJACEM,JSWSTEEL,TATASTEEL
2023-11-28,8356.31,6778.69,3656.29,6423.84,14930.37,4545.25,8154.42,3099.86,4323.24,2594.35,1490.61,3992.42,961.53,30070.08,27452.45,40795.52,2326.8,6589.3,8818.99,1290.7,1687.75,451.1,499.52,2995.97,1622.6,68908.15,17252.05,3220.93,18090.11,937.14,18484.95,16673.11,24548.1,2507.39,58837.97,1932.9,10305.92,2817.46,3660.88,8740.49,1946.35,2440.43,7979.1,1812.35,14312.72,8488.18,5312.02,3179.94,307.72,7178.74
2023-11-29,8476.29,6891.74,3692.15,6519.4,15290.62,4676.18,8354.39,3102.91,4341.99,2699.44,1510.06,3943.96,963.59,30228.27,27528.51,41878.3,2322.33,6763.39,8926.92,1306.15,1713.21,461.26,496.29,3072.81,1652.69,69880.91,17366.17,3261.94,18610.02,937.78,18517.19,16681.1,24639.5,2529.38,59325.1,1946.41,10301.32,2870.98,3675.64,8733.17,1955.62,2529.44,8174.74,1835.39,14712.11,8582.61,5396.72,3234.61,310.3,7124.25
2023-11-30,8559.15,7016.07,3741.98,6588.42,15437.18,4720.77,8296.91,3053.55,4354.22,2752.51,1489.48,3868.52,955.98,30221.94,27198.42,40635.45,2314.36,6685.0,8976.71,1326.79,1724.76,461.76,498.47,3053.87,1641.72,70648.28,17603.36,3307.46,18561.2,943.49,18331.46,17088.06,24902.58,2485.08,58835.58,1955.24,10358.82,2896.11,3693.93,8693.24,1945.69,2569.53,8219.12,1782.64,14951.65,8493.37,5398.62,3202.63,313.79,6999.11
2023-12-01,8795.45,6975.22,3767.95,6754.37,15322.8,4698.32,8435.27,3095.13,4389.36,2743.55,1502.24,3950.32,975.41,29933.72,27429.88,40750.35,2292.12,6720.49,8889.12,1305.09,1712.92,470.32,496.96,3028.33,1643.77,70641.0,17733.23,3334.35,18455.36,953.09,18828.65,17219.52,24792.01,2447.45,59226.84,1969.16,10226.73,2890.14,3662.3,8886.89,1926.54,2552.99,8402.23,1752.95,14769.23,8519.63,5505.4,3244.17,314.78,7136.24
2023-12-04,8727.97,6889.47,3760.86,6690.26,15232.01,4692.42,8439.08,3059.14,4370.09,2785.89,1500.8,3835.1,970.57,30107.6,26569.63,40578.79,2290.24,6611.22,9022.79,1282.77,1752.97,464.75,493.01,3008.14,1620.03,69912.44,17682.12,3294.1,17845.38,960.36,18879.58,16961.12,24062.63,2477.97,59138.92,1993.5,10047.55,2808.76,3622.48,8880.25,1965.47,2545.94,8311.72,1667.3,15119.85,8336.61,5498.45,3284.25,315.37,7195.97
2023-12-05,8745.62,6853.05,3693.38,6751.35,15023.57,4785.09,8410.16,3058.73,4364.6,2778.87,1510.96,3822.92,998.39,30160.61,26328.63,41019.63,2222.67,6698.4,8872.26,1262.61,1747.53,466.85,497.42,3023.55,1621.11,69876.56,17692.42,3270.17,17992.6,968.87,18796.5,17074.51,24064.46,2429.4,58225.54,1993.95,9969.78,2811.47,3615.15,8791.7,1968.57,2507.67,8328.25,1689.06,15146.71,8330.58,5404.82,3237.34,313.74,7328.45
2023-12-06,8887.52,7005.13,3760.16,6749.05,15247.57,4776.21,8367.54,3122.97,4396.01,2891.65,1502.89,3867.25,1018.92,30118.62,25962.24,41053.94,2248.32,6649.87,8869.96,1251.5,1758.35,475.47,501.42,3021.46,1603.31,69382.2,17809.43,3266.2,18365.55,954.5,18900.4,17349.6,24381.64,2431.76,58341.9,1996.59,9996.88,2810.37,3671.75,8702.75,1982.12,2529.38,8293.45,1664.17,15129.35,8314.34,5439.08,3258.84,317.79,7313.76
2023-12-07,9026.07,7057.95,3706.1,6868.07,15135.46,4778.1,8472.68,3091.48,4463.48,2913.16,1512.57,3839.71,1013.24,30265.33,26150.1,41295.88,2266.53,6643.33,8751.42,1266.17,1756.79,482.13,511.49,2999.83,1630.94,69460.82,18071.1,3270.89,18429.42,937.54,19044.4,17505.91,23778.53,2425.0,57853.61,2023.58,10174.81,2859.13,3664.15,8775.28,1987.01,2558.68,8224.33,1650.39,14978.94,8315.58,5341.19,3295.81,325.86,7351.93
2023-12-08,8976.12,6950.93,3774.97,6817.97,14980.33,4804.73,8371.01,3134.02,4490.69,2921.84,1520.3,3752.67,1023.03,31183.59,25947.85,42072.79,2284.67,6516.89,8855.74,1274.61,1776.69,479.33,507.59,3020.16,1645.11,68724.99,18321.46,3256.61,18714.42,971.11,19202.22,17492.88,24317.92,2479.2,56458.42,2015.2,10160.94,2863.35,3708.4,8743.78,2004.88,2573.95,8253.69,1634.67,15095.24,8098.01,5301.15,3287.61,323.89,7212.37
2023-12-11,8984.6,7059.83,3861.44,6878.77,15048.14,4919.81,8420.86,3085.23,4574.7,2938.17,1506.66,3821.46,1024.37,31690.74,25798.01,42122.28,2272.75,6615.8,8727.21,1255.91,1789.43,477.99,503.16,2974.55,1654.5,67967.06,18371.85,3275.7,18927.61,962.36,19232.92,17557.19,24442.05,2458.3,55871.92,2021.01,10158.68,2852.1,3723.93,8729.59,2015.98,2611.49,8313.63,1663.17,15167.81,7962.1,5270.0,3309.49,325.71,7144.27
2023-12-12,8868.64,7011.75,3727.78,6804.55,15287.29,4924.76,8397.4,2959.46,4556.79,2891.27,1502.31,3713.47,1029.57,30753.39,25408.24,41993.33,2265.92,6616.31,8529.98,1231.62,1828.22,471.43,501.48,2922.99,1667.05,67773.62,18142.73,3269.99,19304.02,943.29,18913.39,17251.36,24177.9,2439.02,54470.76,1967.02,10065.26,2835.87,3738.52,8678.21,2002.81,2641.2,8183.59,1645.55,15209.34,7952.59,5241.33,3272.09,320.73,7041.25
2023-12-13,8811.82,7096.32,3797.39,6869.02,15537.62,4880.71,8373.61,3001.29,4468.66,2951.3,1460.63,3693.41,1023.43,30916.87,25376.67,41793.2,2275.7,6554.94,8572.76,1246.66,1828.85,480.07,488.17,2917.76,1650.91,68039.96,18101.7,3273.38,19233.42,959.6,18926.24,17364.2,24106.08,2424.05,54726.08,1984.71,9979.1,2763.31,3752.3,8677.75,1980.98,2637.78,8044.26,1657.93,15163.11,7970.62,5254.67,3267.9,317.27,7033.15
2023-12-14,8970.71,7246.22,3800.32,6821.27,15416.51,4905.2,8447.09,2928.85,4559.86,2951.77,1459.55,3726.92,993.43,30931.55,25525.3,41027.07,2259.17,6515.0,8723.36,1237.89,1809.63,478.62,491.36,2941.92,1645.69,68829.87,18668.48,3276.56,19705.57,965.24,18590.66,17545.19,24179.52,2396.7,55424.77,1989.75,10135.34,2766.77,3803.99,8752.57,1980.34,2613.29,8175.63,1679.13,15361.61,8185.99,5350.32,3276.98,318.19,6923.46
2023-12-15,8997.11,7184.21,3825.12,6812.84,15235.84,4923.32,8465.25,3018.24,4547.75,2949.07,1445.38,3863.05,1000.6,31100.03,26145.72,41165.55,2233.05,6619.4,8712.78,1255.21,1794.47,484.12,498.27,2993.23,1646.68,69483.17,18837.46,3241.37,20058.1,954.98,18631.64,17573.72,24296.55,2428.52,55189.44,1979.13,10102.76,2737.69,3816.99,8786.4,2021.53,2621.68,8336.34,1650.55,15210.09,8002.41,5292.67,3313.3,312.33,6911.36
2023-12-18,9041.69,7351.14,3788.72,6846.13,15217.63,4994.1,8418.41,3037.52,4577.33,2993.74,1431.62,3850.4,1012.15,31808.85,26089.71,41259.74,2230.97,6625.71,8870.65,1275.03,1811.8,488.01,496.35,2987.33,1659.12,69370.01,18870.38,3269.57,20070.46,956.8,18800.79,17721.42,24087.31,2444.73,55535.13,2001.82,10067.36,2754.85,3866.65,8740.07,2004.67,2640.8,8275.92,1665.94,15543.87,7969.33,5320.88,3334.07,317.24,6920.47
2023-12-19,9079.17,7356.79,3781.24,6766.69,14999.81,4912.46,8436.68,3064.68,4618.36,2919.58,1442.64,3867.92,1000.88,31600.33,25707.73,41116.66,2234.02,6509.91,9039.69,1271.46,1828.81,478.46,493.2,2994.16,1660.91,69837.93,19131.03,3243.26,19945.47,965.39,18453.49,17991.51,23687.62,2470.76,55688.41,1998.08,10173.41,2709.71,3899.62,8633.69,2003.71,2591.81,8250.62,1651.59,15581.41,7998.67,5298.05,3266.66,319.13,6905.11
2023-12-20,9115.31,7347.54,3746.07,6738.4,15186.9,4842.37,8632.21,3011.76,4721.69,2924.74,1481.75,3914.94,988.91,31642.75,25694.05,41393.36,2222.3,6601.37,9040.83,1285.38,1826.15,470.3,493.63,2981.74,1646.77,69555.72,19372.97,3249.89,19749.58,984.12,18476.25,18017.69,23816.47,2470.38,55063.62,1987.43,10191.53,2680.75,3957.24,8471.14,2000.32,2621.69,8311.11,1655.26,15665.18,7983.57,5332.36,3245.46,323.89,7044.11
2023-12-21,9066.52,7335.31,3701.86,6581.19,15251.59,4819.9,8720.8,3012.91,4697.31,2905.4,1470.75,3912.67,997.03,31621.41,25259.86,42213.07,2205.21,6589.08,9160.82,1299.32,1809.58,469.33,505.05,2951.65,1644.32,68628.56,19389.35,3235.84,19535.57,987.22,18586.63,18004.08,23546.57,2447.89,53817.57,1976.0,10194.49,2671.86,3936.36,8314.54,2039.75,2661.79,8403.08,1635.44,15819.86,8013.89,5308.71,3213.83,315.65,7015.39
2023-12-22,9032.62,7264.86,3762.62,6635.11,15467.24,4836.19,8831.92,3049.55,4730.15,2857.44,1456.33,3947.92,987.97,31967.65,25543.96,42580.41,2165.76,6550.39,9212.03,1295.86,1856.09,473.71,509.52,2950.01,1633.01,69381.46,19382.24,3253.42,19794.37,1002.04,18774.25,18083.85,23637.64,2479.57,55169.52,2023.22,10315.43,2698.68,4050.87,8432.39,2055.97,2641.65,8319.2,1650.65,15654.16,7990.74,5350.49,3216.58,308.13,7083.72
2023-12-25,9199.72,7285.08,3813.47,6720.68,15523.48,4797.25,8801.77,3098.51,4633.39,2848.81,1442.18,3951.44,985.91,31445.96,26293.51,43112.8,2123.05,6616.26,9255.81,1313.62,1817.99,477.57,509.14,2999.79,1648.28,69870.67,19831.17,3239.49,20068.56,1016.72,18885.5,18147.54,23969.7,2503.61,55306.69,2051.65,10278.82,2731.76,4024.76,8502.54,2078.37,2682.67,8225.41,1655.54,15667.39,7993.26,5389.24,3246.79,314.79,7092.52
2023-12-26,9159.0,7272.51,3849.81,6612.53,15560.72,4807.13,9091.87,3126.8,4663.73,2861.97,1467.47,3965.26,1009.7,30307.19,25821.17,43001.86,2117.17,6739.29,9520.26,1318.85,1812.74,476.11,514.75,2999.74,1657.76,69557.53,19773.65,3257.31,20344.89,1027.5,18850.4,18250.3,24443.29,2436.47,55982.23,2086.17,10501.24,2725.49,4045.65,8621.37,2082.71,2631.6,8171.13,1623.1,15682.34,7906.4,5530.93,3268.54,325.94,7097.42
2023-12-27,9036.04,7164.39,3809.63,6487.51,15301.69,4787.09,9152.74,3123.69,4637.85,2882.31,1481.33,4057.63,1004.8,29760.67,26154.04,42557.24,2144.94,6714.9,9451.39,1337.9,1781.78,480.43,513.35,3015.2,1644.32,69638.22,19835.52,3239.23,20232.91,1022.45,18651.05,17929.23,23668.73,2418.44,55748.92,2100.72,10336.23,2742.47,4008.5,8682.45,2121.67,2622.48,8050.43,1623.71,15522.68,7867.26,5590.56,3289.36,316.11,7239.38
2023-12-28,8933.18,7037.01,3740.67,6342.25,15185.96,4852.62,9083.57,3083.3,4611.11,2794.96,1487.91,3879.04,1001.41,29943.28,26186.97,41166.31,2129.4,6696.22,9217.88,1299.16,1743.06,475.68,503.02,3012.29,1637.68,69103.97,19404.11,3181.28,19919.44,976.44,18317.29,17777.92,23448.78,2373.55,54961.64,2035.74,10388.98,2706.26,3937.31,8528.11,2124.89,2574.95,7864.12,1595.21,15385.48,7820.09,5663.11,3255.59,315.57,7330.84
2023-12-29,9208.42,7192.21,3709.62,6301.51,15552.21,4872.89,9241.43,3102.8,4596.99,2759.91,1498.51,3847.65,1027.05,29388.92,26594.74,41497.35,2119.83,6809.69,9377.23,1307.19,1765.35,483.83,503.07,3062.35,1645.65,68886.38,19771.95,3240.49,20007.07,988.95,18362.25,18160.51,23790.41,2394.74,54510.07,2100.8,10789.55,2710.02,3954.42,8647.55,2121.89,2533.62,7819.71,1589.15,15289.98,7902.81,5628.67,3273.61,317.37,7671.6
2024-01-01,9122.76,7167.21,3730.09,6323.07,15453.19,4791.76,9130.28,3093.3,4610.63,2795.91,1514.22,3842.48,990.07,29483.97,26731.47,41945.39,2037.48,6764.42,9196.71,1288.86,1729.32,479.87,499.53,3046.44,1639.21,69081.02,19867.28,3228.93,20018.23,988.66,18437.19,18204.67,23423.88,2365.58,53576.23,2083.9,10662.81,2750.2,3887.31,8384.55,2038.95,2523.42,7800.8,1575.33,15442.54,7957.08,5563.62,3271.1,315.59,7690.1
2024-01-02,9115.24,7034.66,3776.97,6220.28,15404.98,4847.46,9099.76,3050.74,4614.51,2855.36,1488.42,3779.4,987.11,30611.49,26939.19,41429.5,2034.11,6663.82,9168.22,1289.86,1719.51,471.17,505.17,3035.45,1649.59,69445.86,19829.04,3216.35,19819.1,997.07,18164.51,18371.75,23287.48,2324.48,53000.4,2087.84,10617.91,2742.72,3885.05,8398.88,2015.43,2540.6,7774.82,1585.33,15253.9,8010.68,5538.17,3238.36,319.9,7649.18
2024-01-03,9135.15,7100.85,3852.04,6267.25,15486.4,4834.29,9225.5,3092.99,4715.32,2824.58,1515.31,3787.57,1005.39,30831.28,27231.39,41499.61,2020.8,6636.28,9255.11,1330.03,1701.69,464.16,507.04,3077.54,1689.86,69626.3,19655.15,3214.6,20015.18,1004.58,18230.14,18467.15,23107.06,2269.78,53387.66,2069.59,10693.77,2743.08,3906.28,8343.22,2084.27,2610.5,7773.28,1615.21,14990.73,8001.43,5618.52,3296.35,314.12,7475.58
2024-01-04,9121.81,7132.65,3837.41,6185.04,15331.88,4842.49,9216.87,3051.47,4606.87,2780.43,1528.12,3729.84,994.46,30484.12,27404.81,41455.03,2059.61,6687.77,9028.28,1331.89,1670.88,467.65,505.8,3061.42,1670.83,69590.51,19573.96,3196.03,20221.59,997.21,18350.12,18280.18,22835.84,2260.15,53164.17,2081.87,10907.08,2745.22,3894.53,8333.9,2093.34,2563.6,7767.74,1635.3,14959.78,7949.75,5664.78,3303.39,315.33,7582.93
2024-01-05,9294.03,7201.38,3894.17,6218.63,15572.68,4963.57,9144.84,3094.27,4711.14,2775.98,1520.3,3738.25,981.28,30608.38,28112.71,41715.09,2092.16,6738.98,9351.67,1347.65,1693.74,467.0,511.89,3099.52,1658.91,70321.57,19490.76,3220.37,19887.84,981.4,18510.06,18488.85,23009.51,2246.58,52989.98,2079.16,10840.91,2736.21,3912.15,8536.67,2104.9,2596.58,7787.85,1735.87,15114.43,7818.45,5636.24,3303.34,314.44,7698.02
2024-01-08,9173.86,7129.13,3917.57,6321.15,15957.76,5094.42,9287.5,3107.34,4668.16,2755.02,1519.7,3741.28,1006.78,31684.56,28177.89,41045.78,2097.76,6779.86,9314.24,1331.38,1656.55,466.43,509.45,3089.7,1677.41,69977.31,19397.83,3232.93,20095.02,984.18,18733.99,18663.52,22910.65,2239.53,51694.77,2089.8,11085.3,2700.84,3972.29,8573.9,2101.15,2599.07,7852.22,1717.57,15032.99,7757.62,5608.09,3315.69,316.39,7931.73
2024-01-09,9123.0,6952.52,3966.7,6250.31,16260.99,5120.75,9329.43,3032.97,4640.69,2757.56,1523.67,3776.71,998.09,32175.92,29335.69,41742.02,2107.36,6991.83,9218.84,1344.58,1667.44,464.95,512.7,3069.09,1718.13,70863.65,19463.66,3218.95,20118.2,999.62,18901.68,18984.89,23326.29,2232.19,51857.69,2137.89,11245.06,2666.24,3981.41,8660.66,2158.42,2574.14,8101.13,1738.49,15169.93,7719.22,5604.68,3347.32,327.22,7903.3
2024-01-10,9134.6,6831.12,4008.98,6159.63,15982.69,5004.48,9354.31,3053.46,4524.48,2696.17,1521.58,3689.2,1003.98,32251.06,29310.86,41885.5,2117.43,7020.21,9089.39,1345.44,1644.06,458.94,513.57,3048.74,1692.32,70342.06,19451.04,3205.35,20051.76,991.24,18495.2,18611.71,22557.58,2196.47,51451.51,2117.67,11278.28,2618.21,3959.03,8631.66,2099.95,2547.45,8139.2,1743.43,15006.01,7494.88,5647.14,3306.49,320.86,8016.04
2024-01-11,9209.97,6960.4,4012.79,6235.81,16120.05,5068.43,9433.03,3019.52,4644.98,2734.45,1532.83,3683.12,1011.61,32462.03,29353.15,41683.08,2139.26,7132.18,9255.71,1352.63,1675.7,457.13,519.86,3044.12,1702.6,70129.3,19563.97,3202.18,20372.03,1006.21,18790.04,18558.0,22684.45,2240.02,52023.33,2102.53,11175.97,2599.54,3950.37,8560.72,2114.8,2513.11,8367.13,1732.32,15034.27,7532.01,5775.33,3342.5,327.35,8035.78
2024-01-12,9278.5,7071.42,4010.49,6243.83,16341.82,5087.64,9386.06,3039.09,4636.75,2736.4,1533.85,3694.24,1044.39,32311.59,29008.64,41299.42,2091.09,7162.8,9290.04,1337.2,1672.62,462.72,520.5,3074.27,1706.66,70706.39,19869.78,3232.59,20542.52,1024.75,19018.86,18780.82,22727.91,2236.16,52318.1,2091.51,11266.84,2615.65,3953.21,8567.15,2118.14,2580.04,8530.26,1743.35,15130.77,7555.14,5749.87,3424.66,321.68,8217.24
2024-01-15,9316.93,6989.24,3986.09,6240.23,16310.91,5002.94,9401.71,3083.2,4653.33,2744.54,1504.43,3705.18,1050.98,33390.34,29363.07,40755.2,2072.13,7165.25,9269.01,1312.02,1642.33,468.83,519.71,3006.06,1731.32,70817.88,19920.93,3242.97,20635.6,1013.16,18972.34,18972.4,22333.68,2241.82,52902.73,2066.16,11204.44,2578.53,3955.21,8485.76,2109.39,2566.25,8506.64,1784.37,15007.65,7556.25,5649.37,3434.74,335.93,8271.93
2024-01-16,9229.25,6964.3,3980.24,6234.34,16057.87,5062.35,9418.03,3075.82,4614.12,2807.22,1516.89,3732.39,1028.65,33423.49,29813.87,40902.45,2078.59,7131.28,9281.74,1301.45,1636.91,467.02,524.4,3007.26,1725.57,70807.53,20213.71,3233.93,20506.01,990.4,18682.49,19341.27,22279.75,2233.78,53823.95,2048.74,11223.94,2603.12,3995.1,8460.62,2079.48,2556.74,8588.56,1800.98,14856.65,7595.56,5631.64,3386.55,337.68,8167.14
2024-01-17,9192.53,6917.96,3953.23,6032.18,15693.16,5047.85,9468.22,3185.76,4631.31,2836.87,1502.36,3715.62,1055.07,32833.27,29185.97,40782.14,2076.58,7072.35,9217.96,1282.56,1620.13,462.95,524.24,2988.29,1732.43,70369.69,20148.13,3222.78,20401.02,1006.59,18702.35,19419.67,22344.56,2206.16,53238.7,1986.89,11074.48,2575.31,3960.5,8368.22,2103.89,2517.05,8597.74,1816.07,14736.54,7633.12,5442.61,3393.56,325.38,8216.29
2024-01-18,9297.62,6930.02,3962.75,6157.43,15859.28,5157.58,9523.35,3180.8,4690.48,2825.85,1489.33,3709.17,1069.6,32975.91,29654.13,40730.4,2073.53,7203.63,9276.22,1299.13,1619.1,464.96,533.23,3001.0,1721.95,71234.61,20348.27,3237.64,20261.85,996.87,18901.77,19469.93,22408.69,2201.57,53395.3,2003.25,11089.17,2585.27,3930.14,8398.6,2124.61,2526.93,8730.37,1871.81,14540.18,7577.4,5397.17,3436.88,324.14,8304.79
2024-01-19,9258.23,6955.13,3900.3,6108.84,16106.62,5138.54,9377.86,3118.34,4718.01,2828.4,1458.47,3685.93,1043.3,32158.57,29630.73,40229.74,2004.79,6912.72,9268.2,1335.36,1624.72,462.36,540.89,2967.05,1742.4,70520.16,20546.7,3224.74,19976.81,1002.88,18840.52,19736.35,22449.66,2156.43,53343.07,1967.5,10982.17,2546.12,3933.46,8352.39,2134.58,2476.49,8834.25,1864.77,14448.63,7472.99,5358.77,3426.03,326.43,8113.62
2024-01-22,9205.88,6876.08,3825.36,6166.16,15823.88,4976.12,9366.46,3170.4,4708.67,2901.97,1451.53,3604.95,1048.94,32956.6,29085.66,40447.81,1991.64,6945.79,9063.29,1336.15,1622.55,459.33,529.19,2966.21,1721.48,70090.08,20788.2,3235.56,19895.49,1006.56,18411.29,19392.48,22405.55,2164.9,52906.05,1976.09,10886.83,2583.51,3941.29,8360.63,2114.43,2486.62,8907.67,1862.11,14296.62,7407.52,5225.8,3374.37,322.1,8084.43
2024-01-23,9251.83,6868.11,3753.16,6152.07,15552.16,5068.85,9413.01,3120.13,4703.78,2815.1,1467.99,3612.35,1066.12,33046.03,29346.64,40828.58,2010.97,6855.38,8866.58,1304.55,1598.21,456.02,524.23,2985.74,1720.56,69437.07,20625.53,3241.48,19611.57,1004.06,18378.59,19633.77,22437.72,2135.37,53293.38,1960.53,10721.87,2582.51,3860.88,8351.93,2116.38,2370.92,8702.33,1887.73,14288.28,7372.6,5168.15,3340.68,320.94,8005.83
2024-01-24,9283.0,6905.43,3782.15,6309.34,15897.82,5021.01,9392.12,3158.06,4705.74,2822.2,1441.42,3604.29,1075.87,32342.4,29411.46,41060.19,2026.95,7005.19,8851.54,1332.97,1634.62,454.72,526.43,2973.78,1720.72,70331.0,20768.54,3230.46,19766.06,997.45,18347.05,19540.98,22572.19,2153.52,53675.66,1987.11,10767.63,2596.41,3911.71,8477.05,2102.91,2374.37,8802.01,1897.35,14468.83,7322.41,5177.14,3406.96,319.0,7866.96
2024-01-25,9314.27,6824.13,3810.97,6369.11,15890.77,4947.0,9377.29,3184.59,4756.24,2797.35,1421.35,3636.59,1048.52,31327.88,28536.0,40555.05,2004.32,7149.53,8840.31,1322.21,1631.4,451.08,518.45,2961.83,1705.28,70504.95,20440.13,3242.98,20026.93,1001.45,18063.77,19656.46,22947.44,2190.15,53147.29,1964.19,10755.03,2599.28,3892.11,8514.45,2075.45,2361.86,8827.43,1907.55,14461.57,7258.82,5174.11,3346.69,321.41,7758.95
2024-01-26,9597.83,7002.28,3877.17,6550.63,16026.91,4977.43,9387.1,3218.52,4833.23,2842.93,1424.46,3686.76,1056.74,31369.94,29024.09,42012.91,2060.3,7187.8,8925.23,1359.12,1663.43,460.72,532.38,2980.08,1715.35,71583.26,20701.95,3294.71,20083.7,1030.54,17996.59,19638.96,22429.97,2190.17,54200.1,2011.49,11032.0,2581.23,3920.02,8709.68,2108.91,2374.13,8911.29,1919.54,14738.88,7471.6,5095.69,3361.28,314.95,7872.86
2024-01-29,9646.42,6878.26,3894.66,6524.12,15971.59,5011.16,9507.42,3218.36,4902.98,2808.7,1456.76,3602.49,1051.09,31357.87,29007.42,42581.95,2093.73,7169.62,8964.06,1351.85,1607.67,458.14,530.98,2952.81,1726.55,71554.02,20660.54,3310.26,20054.88,1053.11,17890.93,19634.8,22511.86,2218.14,53759.75,1968.82,11009.15,2537.58,3950.21,8743.97,2116.54,2387.8,8882.85,1941.91,14577.61,7431.96,4978.03,3316.29,306.68,7436.79
2024-01-30,9517.67,6755.32,3805.92,6593.96,15765.61,4935.27,9509.1,3177.24,4788.85,2807.17,1446.98,3468.63,1027.26,30557.16,28568.27,42180.36,2061.46,7220.19,8819.72,1343.94,1600.22,459.31,529.09,2935.23,1688.88,71510.79,20397.19,3290.71,19825.61,1048.15,17702.83,19495.81,22373.47,2172.04,52682.62,1937.22,10956.83,2554.31,3895.64,8602.79,2122.2,2387.32,8716.21,1963.02,14642.75,7334.73,4824.81,3258.93,299.51,7156.76
2024-01-31,9656.55,6693.52,3727.9,6502.49,15774.0,4936.66,9417.08,3289.86,4696.72,2871.26,1442.84,3442.18,990.33,30733.01,28456.44,42054.45,2054.54,7122.13,8909.92,1360.53,1640.47,451.57,536.27,2887.74,1657.39,71504.79,20157.74,3257.01,19907.97,1040.89,17573.61,19348.91,22189.66,2131.6,51915.01,1912.05,10705.39,2490.47,3826.07,8542.74,2127.93,2471.83,8785.06,1956.05,14676.83,7280.39,4797.7,3251.25,299.11,7056.59
2024-02-01,9777.2,6825.29,3772.04,6597.57,15975.76,4913.33,9451.6,3394.29,4762.01,2830.36,1448.8,3446.01,977.49,30558.15,29019.72,41821.78,2078.62,7265.75,8939.83,1372.44,1648.95,460.02,545.21,2949.32,1691.36,71802.88,20457.39,3305.97,20229.54,1060.52,17628.59,19770.22,22626.28,2159.64,52008.67,1942.93,10672.62,2525.42,3830.42,8414.1,2180.22,2457.87,9015.37,1970.71,14887.04,7429.63,4764.91,3261.46,294.65,7018.03
2024-02-02,9917.7,6763.23,3823.67,6672.0,15707.68,4901.43,9463.64,3441.83,4804.82,2831.11,1466.91,3536.39,988.52,30696.96,29149.38,41034.8,2070.08,7416.22,8925.41,1365.84,1671.46,457.73,538.78,2892.41,1699.59,71420.27,20536.9,3304.41,20089.92,1031.83,17499.18,19820.06,22856.56,2157.33,51485.51,1969.32,10724.27,2477.29,3826.6,8371.9,2200.29,2395.81,8962.73,2056.35,14966.15,7442.49,4813.47,3253.54,296.01,6989.53
2024-02-05,9855.78,6756.99,3848.49,6922.48,15649.51,4949.66,9456.6,3462.41,4770.33,2814.03,1422.45,3582.3,977.56,30607.16,28252.73,41075.09,2113.24,7259.89,8867.19,1350.15,1666.45,454.05,528.73,2893.59,1671.48,71404.27,20531.65,3294.25,20154.94,1024.04,17015.32,19593.89,23079.53,2115.83,51078.8,1988.3,10620.72,2458.47,3778.9,8253.49,2215.53,2428.09,8853.56,2006.65,15060.63,7486.24,4899.9,3321.22,296.75,6975.44
2024-02-06,9961.61,6655.66,3821.25,7017.9,15986.29,5025.1,9457.95,3442.84,4839.11,2820.55,1393.21,3508.68,957.52,31502.0,28559.75,40145.53,2084.44,7237.29,8993.79,1338.24,1679.73,454.94,523.79,2899.65,1660.45,71696.16,20490.05,3276.52,19855.17,1015.3,16874.93,19844.5,22747.82,2148.96,50727.33,1991.48,10633.44,2461.61,3751.83,8332.16,2206.91,2500.39,8984.78,1994.36,14938.73,7465.08,4976.16,3312.44,299.71,6904.12
2024-02-07,9960.63,6721.95,3934.3,7007.86,16274.1,5104.98,9495.7,3404.95,4803.31,2784.69,1379.89,3536.87,1001.48,31736.41,29217.82,40317.64,2106.28,7362.59,9123.09,1325.17,1735.54,458.59,529.54,2910.78,1655.46,71463.01,20590.3,3260.32,20218.12,1027.8,16865.32,19840.86,22567.2,2182.34,50445.34,2006.27,10885.44,2492.74,3772.55,8395.55,2213.54,2490.82,9098.94,2006.68,14781.69,7426.81,5054.02,3349.07,298.02,7121.86
2024-02-08,10056.74,6901.93,3874.52,7075.83,16615.57,5169.56,9466.13,3451.61,4841.18,2795.56,1401.6,3515.46,1003.1,32055.12,28708.24,39420.49,2106.1,7294.82,9048.16,1320.67,1747.99,461.5,536.98,2926.47,1654.17,72600.41,20909.85,3268.76,20315.73,1018.7,17193.13,19957.66,23006.84,2194.94,51870.2,2007.12,10869.38,2537.18,3847.64,8408.41,2210.3,2492.12,9281.17,2057.63,14863.58,7519.43,5123.78,3326.0,307.77,7205.2
